,X,Y,LocalWellNumber,Water_depth,AQUIFER_NA,Well_Depth_Meters,WellUse,Active,LastActive_Plugged_date,DateConstructed,Yield,VarZ
1385,686908,3364531,8818Z,23.753280839895012,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2004-09-01,2004-05-01,,-0.11298493810256409
1386,679957,3360256,8989Z,,MISSISSIPPI RIVER ALLUVIAL AQUIFER,28.956,Piezometer,0,2008-03-01,2005-02-01,,-0.11298493810256409
1387,680871,3359933,8990Z,,MISSISSIPPI RIVER ALLUVIAL AQUIFER,38.1,Piezometer,0,2008-03-01,2005-02-01,,-0.11298493810256409
1388,681598,3359575,8991Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER,52.7304,Piezometer,0,2008-03-01,2005-02-01,,-0.11298493810256409
1389,681598,3359575,8992Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER,53.0352,Piezometer,0,2008-03-01,2005-02-01,,-0.11298493810256409
1390,681598,3359575,8993Z,,MISSISSIPPI RIVER ALLUVIAL AQUIFER,51.816,Piezometer,0,2008-03-01,2005-02-01,,-0.11298493810256409
1391,679248,3361169,8994Z,,MISSISSIPPI RIVER ALLUVIAL AQUIFER,19.812,Piezometer,0,2008-03-01,2005-02-01,,-0.11298493810256409
1392,678768,3362762,8996Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,11.5824,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1393,681598,3359575,8997Z,,MISSISSIPPI RIVER ALLUVIAL AQUIFER,51.816,Piezometer,0,2008-03-01,2005-02-01,,-0.11298493810256409
1394,686242,3366029,8998Z,27.887139107611546,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.668,Observation,1,2021-08-02,2005-05-01,,-0.11298493810256409
1395,678461,3374892,8807Z,12.23753280839895,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2006-05-01,2004-10-01,,-0.11298493810256409
1396,685189,3366720,8809Z,3.9370078740157477,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2006-03-01,2004-02-01,,-0.11298493810256409
1397,681425,3368319,8891Z,21.062992125984252,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,2005-11-01,2004-09-01,,-0.11298493810256409
1398,681425,3368319,8892Z,36.843832020997375,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2005-11-01,2004-09-01,,-0.11298493810256409
1399,681425,3368319,8893Z,13.943569553805773,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2005-11-01,2004-09-01,,-0.11298493810256409
1400,679931,3366693,8897Z,13.05774278215223,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Piezometer,1,2021-08-02,2005-01-01,,-0.11298493810256409
1401,679084,3366248,8899Z,30.57742782152231,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,8.8392,Piezometer,1,2021-08-02,2005-01-01,,-0.11298493810256409
1402,679076,3366709,8900Z,13.484251968503937,PLEISTOCENE SERIES,13.716,Piezometer,1,2021-08-02,2005-01-01,,-0.11298493810256409
1403,678350,3367036,8901Z,9.120734908136482,PLEISTOCENE SERIES,14.0208,Piezometer,1,2021-08-02,2005-01-01,,-0.11298493810256409
1404,677978,3368570,8904Z,26.246719160104984,PLEISTOCENE SERIES,15.5448,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1405,678039,3368109,8905Z,62.33595800524934,PLEISTOCENE SERIES,17.6784,Piezometer,1,2021-08-02,2005-01-01,,-0.11298493810256409
1406,678208,3367588,8906Z,42.650918635170605,PLEISTOCENE SERIES,12.8016,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1407,681830,3360072,8907Z,13.123359580052492,MISSISSIPPI RIVER ALLUVIAL AQUIFER,14.3256,Piezometer,1,2021-08-02,2005-01-01,,-0.11298493810256409
1408,683590,3361826,8401Z,0.0,400-FOOT SAND OF BATON ROUGE AREA,4.8768,Monitor,0,2001-06-01,1999-11-01,,-0.11298493810256409
1409,682403,3370522,8116Z,34.94094488188976,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Recovery,0,2020-09-02,1999-02-01,,-0.11298493810256409
1410,682459,3370338,7606Z,34.44881889763779,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,0,2020-09-02,1995-06-01,,-0.11298493810256409
1411,675130,3359869,10174Z,22.96587926509186,MISSISSIPPI RIVER ALLUVIAL AQUIFER,50.292,Rig Supply,0,2020-09-11,2020-06-25,,-0.11298493810256409
1412,692655,3374703,10125Z,101.70603674540682,400-FOOT SAND OF BATON ROUGE AREA,115.824,Domestic,1,2021-08-02,2019-07-29,,-0.11298493810256409
1413,679927,3373375,7180Z,39.37007874015748,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2021-05-27,1993-07-01,,-0.11298493810256409
1414,679927,3373375,7179Z,39.37007874015748,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2021-05-27,1993-07-01,,-0.11298493810256409
1415,679927,3373375,7181Z,39.37007874015748,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2021-05-27,1993-07-01,,-0.11298493810256409
1416,679794,3373373,7275Z,13.123359580052492,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2021-05-27,1994-03-01,,-0.11298493810256409
1417,676970,3371510,1444,,1500-FOOT SAND OF BATON ROUGE AREA,646.176,Public Supply,0,2019-09-19,1931-09-01,,-0.11298493810256409
1418,678363,3369561,1445,633.2020997375328,"2000- AND 2400-FT SANDS OF BATON ROUGE AREA, MIOCE",809.244,Public Supply,1,2021-08-02,2019-05-31,1413.0,-0.11298493810256409
1419,675425,3369699,128,289.9606299212598,800-FOOT SAND OF BATON ROUGE AREA,295.656,Observation,1,2021-08-02,1921-01-01,,-0.11298493810256409
1420,683655,3359548,6617Z,78.74015748031496,SHALLOW SANDS OF BATON ROUGE AREA,97.536,Domestic,1,2021-08-02,1990-08-01,,-0.11298493810256409
1421,678703,3371539,8340Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1422,681584,3373188,7701Z,20.177165354330707,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2003-02-01,1993-06-01,,-0.11298493810256409
1423,693419,3364768,5223Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1986-01-01,,-0.11298493810256409
1424,682485,3370370,5654Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,1,2021-08-02,1988-02-01,,-0.11298493810256409
1425,677007,3361009,968,0.0,SHALLOW SANDS OF BATON ROUGE AREA,96.6216,Other,1,2021-08-02,1972-12-01,,-0.11298493810256409
1426,678677,3371538,9523Z,18.04461942257218,,4.572,Monitor,1,2021-08-02,2010-02-15,,-0.11298493810256409
1427,678677,3371538,9524Z,18.04461942257218,,3.048,Monitor,1,2021-08-02,2010-02-15,,-0.11298493810256409
1428,676036,3366567,9526Z,111.54855643044618,,48.768,Irrigation,1,2021-08-02,2010-06-14,80.0,-0.11298493810256409
1429,676577,3362850,1376,111.54855643044618,,54.864,Irrigation,1,2021-08-02,2010-06-15,400.0,-0.11298493810256409
1430,682814,3373024,1375,541.3385826771653,1700-FOOT SAND OF BATON ROUGE AREA,516.636,Piezometer,1,2021-08-02,2010-05-29,1757.0,-0.11298493810256409
1431,675085,3374190,8327Z,26.246719160104984,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,10.9728,Monitor,1,2021-08-02,1999-08-01,,-0.11298493810256409
1432,694100,3374421,8397Z,49.212598425196845,400-FOOT SAND OF BATON ROUGE AREA,105.156,Domestic,1,2021-08-02,2000-05-01,,-0.11298493810256409
1433,681635,3373312,9407Z,0.0,[TO BE DETERMINED],2.1336,Piezometer,1,2021-08-02,,,-0.11298493810256409
1434,675111,3374283,576,241.96194225721783,1200-FOOT SAND OF BATON ROUGE AREA,387.096,Industrial,1,2021-08-02,1954-08-01,1050.0,-0.11298493810256409
1435,691403,3368552,1135,121.39107611548556,1000-FOOT SAND OF BATON ROUGE AREA,326.4408,Public Supply,1,2021-08-02,1986-07-01,,-0.11298493810256409
1436,678889,3376439,5495Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1987-03-01,,-0.11298493810256409
1437,675401,3376104,1230,393.70078740157476,1200-FOOT SAND OF BATON ROUGE AREA,366.9792,Industrial,1,2021-08-02,1991-06-01,1000.0,-0.11298493810256409
1438,694219,3364814,5715Z,0.0,[NO WELL MADE],0.0,Heat Pump,1,2021-08-02,1988-01-01,,-0.11298493810256409
1439,678440,3369717,1252,501.9685039370078,2400-FOOT SAND OF BATON ROUGE AREA,802.5384,Public Supply,1,2021-08-02,1993-05-01,1251.0,-0.11298493810256409
1440,682979,3372719,1353,541.3385826771653,2400-FOOT SAND OF BATON ROUGE AREA,755.904,Public Supply,1,2021-08-02,2006-05-01,2093.0,-0.11298493810256409
1441,684601,3362059,8212Z,26.246719160104984,SHALLOW SANDS OF BATON ROUGE AREA,96.012,Irrigation,1,2021-08-02,1999-06-01,,-0.11298493810256409
1442,678703,3371569,8354Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
1443,691310,3369259,8551Z,28.904199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,1,2021-08-02,2001-08-01,,-0.11298493810256409
1444,678989,3359008,5464Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,9.144,Monitor,1,2021-08-02,1987-01-01,,-0.11298493810256409
1445,675169,3370649,793,314.14041994750653,600-FOOT SAND OF BATON ROUGE AREA,209.3976,Observation,1,2021-08-02,1988-08-01,,-0.11298493810256409
1446,682226,3360356,1222,0.0,SHALLOW SANDS OF BATON ROUGE AREA,144.78,Domestic,1,2021-08-02,1972-01-01,,-0.11298493810256409
1447,684919,3370010,704,68.89763779527559,SHALLOW SANDS OF BATON ROUGE AREA,71.9328,Domestic,1,2021-08-02,1939-03-01,,-0.11298493810256409
1448,679683,3365549,725,0.0,400-FOOT SAND OF BATON ROUGE AREA,182.2704,Heat Pump,1,2021-08-02,1960-10-01,,-0.11298493810256409
1449,678001,3367154,8887Z,45.93175853018372,PLEISTOCENE SERIES,17.0688,Piezometer,1,2021-08-02,2005-01-01,,-0.11298493810256409
1450,677957,3371465,8947Z,16.20734908136483,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,7.3152,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1451,680043,3367957,618,208.46456692913384,1200-FOOT SAND OF BATON ROUGE AREA,389.5344,Observation,1,2021-08-02,1948-01-01,,-0.11298493810256409
1452,675637,3374692,8096Z,28.74015748031496,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,9.4488,Piezometer,1,2021-08-02,1998-12-01,,-0.11298493810256409
1453,680482,3372092,5992Z,26.246719160104984,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,1,2021-08-02,1988-08-01,,-0.11298493810256409
1454,678650,3371507,7465Z,36.08923884514436,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,1,2021-08-02,1994-01-01,,-0.11298493810256409
1455,686936,3364439,7927Z,23.62204724409449,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,17.3736,Monitor,1,2021-08-02,1997-09-01,,-0.11298493810256409
1456,677137,3369449,7455Z,25.426509186351705,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,1,2021-08-02,1994-10-01,,-0.11298493810256409
1457,686475,3364863,216,0.0,400-FOOT SAND OF BATON ROUGE AREA,182.88,Public Supply,1,2021-08-02,1964-01-01,,-0.11298493810256409
1458,680124,3361491,5351Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1985-12-01,,-0.11298493810256409
1459,685808,3371073,5965Z,11.48293963254593,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,1,2021-08-02,1988-08-01,,-0.11298493810256409
1460,675091,3375514,5119Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,11.5824,Monitor,1,2021-08-02,1983-11-01,,-0.11298493810256409
1461,690888,3365956,1288,167.32283464566927,800-FOOT SAND OF BATON ROUGE AREA,272.796,Public Supply,1,2021-08-02,1998-08-01,1261.0,-0.11298493810256409
1462,675347,3364585,6466Z,11.646981627296586,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.572,Monitor,1,2021-08-02,1990-03-01,,-0.11298493810256409
1463,681596,3372449,5856Z,27.887139107611546,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1991-09-01,,-0.11298493810256409
1464,686425,3370899,5953Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,1,2021-08-02,1988-12-01,,-0.11298493810256409
1465,682184,3375570,933,198.95013123359578,600-FOOT SAND OF BATON ROUGE AREA,183.7944,Observation,1,2021-08-02,1974-05-01,3.0,-0.11298493810256409
1466,675764,3370197,5629Z,0.0,[NO WELL MADE],0.0,Heat Pump,1,2021-08-02,1987-11-01,,-0.11298493810256409
1467,680500,3362976,1267,29.527559055118108,SHALLOW SANDS OF BATON ROUGE AREA,103.632,Irrigation,1,2021-08-02,1995-07-01,300.0,-0.11298493810256409
1468,680072,3359796,9297Z,65.61679790026247,[TO BE DETERMINED],48.768,Irrigation,1,2021-08-02,2007-10-01,,-0.11298493810256409
1469,683131,3362096,5907Z,22.96587926509186,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,6.096,Monitor,0,2012-08-02,1992-03-01,,-0.11298493810256409
1470,692465,3367370,7159Z,95.14435695538057,400-FOOT SAND OF BATON ROUGE AREA,134.7216,Domestic,1,2021-08-02,1993-08-01,,-0.11298493810256409
1471,684711,3374411,7301Z,0.0,[NO WELL MADE],0.0,Heat Pump,1,2021-08-02,1993-07-01,,-0.11298493810256409
1472,690545,3365703,7665Z,40.68241469816273,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1995-10-01,,-0.11298493810256409
1473,676043,3372696,8286Z,22.96587926509186,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-11-01,,-0.11298493810256409
1474,675114,3375699,5649Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,14.0208,Monitor,1,2021-08-02,1987-08-01,,-0.11298493810256409
1475,676116,3369864,146,108.26771653543307,1200-FOOT SAND OF BATON ROUGE AREA,383.7432,Observation,1,2021-08-02,1916-03-01,220.0,-0.11298493810256409
1476,686803,3364437,1094,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,8.5344,Recovery,1,2021-08-02,1984-12-01,,-0.11298493810256409
1477,682337,3369659,5327Z,0.0,[NO WELL MADE],0.0,Heat Pump,1,2021-08-02,1986-04-01,,-0.11298493810256409
1478,689811,3368031,6025Z,14.763779527559054,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,1,2021-08-02,1988-08-01,,-0.11298493810256409
1479,675782,3374016,6624Z,10.236220472440944,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.2672,Monitor,1,2021-08-02,1991-02-01,,-0.11298493810256409
1480,683572,3366045,5349Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1985-11-01,,-0.11298493810256409
1481,685718,3368577,8574Z,41.0761154855643,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,7.3152,Monitor,1,2021-08-02,2001-06-01,,-0.11298493810256409
1482,688627,3371645,7416Z,19.68503937007874,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1994-06-01,,-0.11298493810256409
1483,677049,3374807,9500Z,0.0,[TO BE DETERMINED],4.572,Monitor,1,2021-08-02,1984-01-01,,-0.11298493810256409
1484,684444,3368154,7330Z,26.246719160104984,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Recovery,1,2021-08-02,1994-05-01,,-0.11298493810256409
1485,682459,3370338,7753Z,45.93175853018372,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,0,2013-04-09,1996-02-01,,-0.11298493810256409
1486,676460,3366759,8972Z,38.057742782152225,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,7.62,Piezometer,1,2021-08-02,2005-03-01,,-0.11298493810256409
1487,682323,3373662,592,241.14173228346456,600-FOOT SAND OF BATON ROUGE AREA,212.1408,Irrigation,1,2021-08-02,1955-01-01,,-0.11298493810256409
1488,682485,3370370,5631Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.7056,Monitor,1,2021-08-02,1988-01-01,,-0.11298493810256409
1489,681066,3365818,326,95.14435695538057,1200-FOOT SAND OF BATON ROUGE AREA,451.104,Domestic,1,2021-08-02,1936-12-01,20.0,-0.11298493810256409
1490,685874,3375016,503,131.23359580052494,400-FOOT SAND OF BATON ROUGE AREA,121.92,Domestic,1,2021-08-02,1949-07-01,,-0.11298493810256409
1491,682171,3362018,8909Z,27.887139107611546,MISSISSIPPI RIVER ALLUVIAL AQUIFER,22.5552,Piezometer,1,2021-08-02,2005-02-01,,-0.11298493810256409
1492,688627,3371645,6596Z,23.22834645669291,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.4008,Monitor,1,2021-08-02,1990-05-01,,-0.11298493810256409
1493,691403,3368552,925,0.0,1200-FOOT SAND OF BATON ROUGE AREA,448.056,Public Supply,1,2021-08-02,1973-01-01,,-0.11298493810256409
1494,684784,3366990,9347Z,12.79527559055118,[TO BE DETERMINED],3.048,Piezometer,0,2011-07-11,2008-03-01,,-0.11298493810256409
1495,679937,3375963,8377Z,10.662729658792651,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.144,Monitor,1,2021-08-02,1999-12-01,,-0.11298493810256409
1496,686787,3366901,5165Z,0.0,[UNKNOWN],0.0,Other,0,2007-04-01,,,-0.11298493810256409
1497,678864,3376346,7447Z,24.606299212598422,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.3528,Monitor,0,2014-01-15,1994-09-01,,-0.11298493810256409
1498,685868,3369134,9863Z,,400-FOOT SAND OF BATON ROUGE AREA,128.016,Domestic,0,2013-09-23,,,-0.11298493810256409
1499,685868,3369134,9864Z,98.42519685039369,400-FOOT SAND OF BATON ROUGE AREA,128.016,Domestic,1,2021-08-02,2013-09-23,,-0.11298493810256409
1500,677775,3374480,9855Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,13.716,Piezometer,1,2021-08-02,2013-06-04,,-0.11298493810256409
1501,677748,3374480,9856Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.144,Piezometer,1,2021-08-02,2013-06-04,,-0.11298493810256409
1502,680677,3363564,1286,39.37007874015748,SHALLOW SANDS OF BATON ROUGE AREA,104.2416,Irrigation,0,2017-07-03,1998-08-01,100.0,-0.11298493810256409
1503,691954,3370595,9849Z,114.82939632545931,GONZALES-NEW ORLEANS AQUIFER,140.208,Heat Pump,1,2021-08-02,2013-04-23,,-0.11298493810256409
1504,691818,3370746,9850Z,114.82939632545931,400-FOOT SAND OF BATON ROUGE AREA,121.92,Heat Pump,1,2021-08-02,2013-04-24,,-0.11298493810256409
1505,676851,3370615,1399,,1500-FOOT SAND OF BATON ROUGE AREA,,Test Hole,0,2011-04-15,2011-03-17,,-0.11298493810256409
1506,676800,3363870,9583Z,16.404199475065617,MISSISSIPPI RIVER ALLUVIAL AQUIFER,9.144,Monitor,0,2011-09-11,2011-03-03,,-0.11298493810256409
1507,686912,3364316,9745Z,39.37007874015748,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.7536,Recovery,1,2021-08-02,2012-05-07,,-0.11298493810256409
1508,686857,3364377,9746Z,22.96587926509186,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,17.6784,Recovery,1,2021-08-02,2012-05-07,,-0.11298493810256409
1509,689239,3374797,197,0.0,400-FOOT SAND OF BATON ROUGE AREA,172.5168,Public Supply,1,2021-08-02,1979-01-01,,-0.11298493810256409
1510,686883,3364408,9747Z,26.246719160104984,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.144,Recovery,1,2021-08-02,2012-05-07,,-0.11298493810256409
1511,686912,3364285,9748Z,39.37007874015748,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.7536,Recovery,1,2021-08-02,2012-05-07,,-0.11298493810256409
1512,680783,3366799,789B,26.771653543307085,1500-FOOT SAND OF BATON ROUGE AREA,524.5608,Observation,1,2021-08-02,1965-06-01,25.0,-0.11298493810256409
1513,678302,3366728,9737Z,39.37007874015748,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,20.4216,Dewatering,1,2021-08-02,2012-04-26,0.38,-0.11298493810256409
1514,677955,3366753,9738Z,39.37007874015748,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,20.4216,Dewatering,1,2021-08-02,2012-04-25,1.5,-0.11298493810256409
1515,678623,3371537,9817Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1516,678623,3371537,9818Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1517,678623,3371537,9833Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
1518,678623,3371537,9834Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
1519,678623,3371537,9835Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1520,678623,3371537,9832Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
1521,675849,3373124,9727Z,97.24409448818898,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,9.144,Monitor,0,2012-02-21,2012-02-21,,-0.11298493810256409
1522,675823,3373093,9728Z,,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,9.144,Monitor,0,2012-02-21,2012-02-21,,-0.11298493810256409
1523,675850,3373094,9729Z,26.706036745406823,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,14.0208,Monitor,0,2012-02-21,2012-02-21,,-0.11298493810256409
1524,675687,3369950,674,0.0,2000-FOOT SAND OF BATON ROUGE AREA,685.8,Industrial,0,2011-04-03,1958-12-01,,-0.11298493810256409
1525,678623,3371537,9819Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1526,678623,3371537,9820Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1527,678623,3371537,9821Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1528,675824,3373062,9730Z,23.35958005249344,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,10.3632,Monitor,0,2012-02-21,2012-02-21,,-0.11298493810256409
1529,675850,3373063,9731Z,,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,9.144,Monitor,0,2012-02-21,2012-02-21,,-0.11298493810256409
1530,680369,3361187,9587Z,29.527559055118108,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2011-09-11,2011-02-18,,-0.11298493810256409
1531,678623,3371537,9822Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
1532,678623,3371537,9823Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
1533,678623,3371537,9824Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1534,678623,3371537,9825Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
1535,678623,3371537,9826Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
1536,678623,3371537,9827Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1537,678623,3371537,9828Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
1538,678623,3371537,9829Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
1539,678623,3371537,9830Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1540,678623,3371537,9831Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1541,678623,3371537,9836Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1542,678623,3371537,9837Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-16,,,-0.11298493810256409
1543,678623,3371537,9838Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
1544,678623,3371537,9839Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Recovery,0,2011-08-15,,,-0.11298493810256409
